fra;strate2;jour;PourAvec;tx_indic_7J_DC;tx_indic_7J_hosp;tx_indic_7J_SC;tx_prev_hosp;tx_prev_SC
FR;0;2021-04-07;1;;17.4625655563261;4.48781974877596;40.190720419483;8.88475071777924
FR;0;2021-04-07;2;;1.75370645561398;0.186247499534195;6.83155828291427;0.415704418960323
FR;0;2021-04-08;0;3.05892893234962;19.1358130921413;4.61297806846294;46.6214740833997;9.28108539678801
FR;0;2021-04-08;1;;17.4431958163746;4.44014038889521;39.8673947602916;8.87134089781278
FR;0;2021-04-08;2;;1.69261727576676;0.172837679567733;6.75407932310805;0.409744498975229
FR;0;2021-04-09;0;3.12150809219311;19.1715726120519;4.6606574283437;46.4143668639177;9.33025473666503
FR;0;2021-04-09;1;;17.5191847961845;4.48483978878342;39.733296560627;8.92349019768235
FR;0;2021-04-09;2;;1.65238781586738;0.17581763956028;6.68107030329064;0.406764538982682
FR;0;2021-04-10;0;3.099158392249;19.3012008717277;4.61744800845176;45.4816393862504;9.24234591688489
FR;0;2021-04-10;1;;17.647323075864;4.45653016885422;38.9495670825871;8.84899119786867
FR;0;2021-04-10;2;;1.65387779586365;0.160917839597544;6.53207230366329;0.39335471901622
FR;0;2021-04-11;0;3.12001811219683;19.2058421519662;4.58019850854492;46.1208408046518;9.36899421656815
FR;0;2021-04-11;1;;17.5609042360802;4.41034078896974;39.5768486610183;8.96818959757056
FR;0;2021-04-11;2;;1.64493791588601;0.169857719575186;6.54399214363348;0.400804618997588
FR;0;2021-04-12;0;3.13044797217075;19.6498561908557;4.63085782841822;47.9818258199975;9.69380985575578
FR;0;2021-04-12;1;;17.8529403153498;4.44759028887658;41.2262565168931;9.27065553681409
FR;0;2021-04-12;2;;1.79691587550591;0.183267539541648;6.75556930310432;0.423154318941691
FR;0;2021-04-13;0;3.11256821221547;19.2132920519476;4.57274860856356;47.3232546616445;9.60739101597192
FR;0;2021-04-13;1;;17.3955164564938;4.37607124905545;40.5542755385738;9.17231685706004
FR;0;2021-04-13;2;;1.81777559545374;0.19667735950811;6.76897912307078;0.43507415891188
FR;0;2021-04-14;0;3.06637883233099;19.2565014718395;4.51612936870516;46.8375211828594;9.51352227620668
FR;0;2021-04-14;1;;17.4029663564752;4.31796202920078;40.0968516797178;9.06801825732089
FR;0;2021-04-14;2;;1.85353511536431;0.198167339504384;6.74066950314159;0.445504018885794
FR;0;2021-04-15;0;3.09021851227136;19.0911136922531;4.51761934870143;46.4531063438208;9.47627277629984
FR;0;2021-04-15;1;;17.2450284768702;4.31349208921196;39.7735260205264;9.0277887974215
FR;0;2021-04-15;2;;1.84608521538294;0.204127259489478;6.67958032329437;0.448483978878342
FR;0;2021-04-16;0;3.0484990723757;18.7111687932034;4.40289088898837;46.1089209646816;9.45541305635201
FR;0;2021-04-16;1;;16.9053130377198;4.1868437895287;39.5381091811152;8.99202927751094
FR;0;2021-04-16;2;;1.80585575548355;0.216047099459666;6.5708117835664;0.463383778841077
FR;0;2021-04-17;0;3.02316941243905;18.4414824138779;4.41034078896974;45.1151043071671;9.30343509673211
FR;0;2021-04-17;1;;16.617746898439;4.19429368951007;38.703720383202;8.86240101783513
FR;0;2021-04-17;2;;1.82373551543884;0.216047099459666;6.41138392396513;0.441034078896974
FR;0;2021-04-18;0;2.99336981251358;18.246295034366;4.34776162912625;45.6216975059001;9.35409441660541
FR;0;2021-04-18;1;;16.4165995989421;4.1421443896405;39.193923801976;8.91753027769726
FR;0;2021-04-18;2;;1.82969543542393;0.205617239485751;6.42777370392414;0.436564138908153
FR;0;2021-04-19;0;3.0484990723757;18.3014242942281;4.40289088898837;47.6138007609179;9.73552929565144
FR;0;2021-04-19;1;;16.4970585187409;4.19578366950635;40.996799597467;9.28257537678428
FR;0;2021-04-19;2;;1.80436577548728;0.207107219482025;6.61700116345088;0.452953918867162
FR;0;2021-04-20;0;3.04551911238316;18.3431437341238;4.39395100901073;47.0192987424047;9.596961155998
FR;0;2021-04-20;1;;16.6102969984576;4.20174358949144;40.4469969788421;9.14996715711593
FR;0;2021-04-20;2;;1.73284673566615;0.192207419519289;6.57230176356267;0.446993998882068
FR;0;2021-04-21;0;3.0768086923049;18.1554062545933;4.37160130906663;46.4471464238357;9.58206135603526
FR;0;2021-04-21;1;;16.4896086187595;4.19578366950635;39.9731833400271;9.15592707710103
FR;0;2021-04-21;2;;1.66579763583384;0.17581763956028;6.47396308380862;0.426134278934238
FR;0;2021-04-22;0;3.04551911238316;17.8797599552827;4.34180170914115;45.9107536251772;9.5463018361247
FR;0;2021-04-22;1;;16.219922239434;4.16300410958833;39.5366192011189;9.12463749717928
FR;0;2021-04-22;2;;1.65983771584875;0.178797599552827;6.37413442405829;0.421664338945417
FR;0;2021-04-23;0;2.97698003255457;17.7650314955697;4.31200210921568;45.5039890861945;9.4673328963222
FR;0;2021-04-23;1;;16.0992338597358;4.13171452966658;39.2058436419462;9.03374871740659
FR;0;2021-04-23;2;;1.66579763583384;0.180287579549101;6.29814544424834;0.433584178915606
FR;0;2021-04-24;0;3.00081971249495;17.4357459163932;4.24793296937592;44.3045551891943;9.33621465665013
FR;0;2021-04-24;1;;15.7997478804848;4.06913536982309;38.1613676645584;8.92200021768608
FR;0;2021-04-24;2;;1.63599803590837;0.178797599552827;6.14318752463589;0.41421443896405
FR;0;2021-04-25;0;2.98889987252476;17.2077789769633;4.21068346946908;44.5504018885794;9.37644411654951
FR;0;2021-04-25;1;;15.5956206209954;4.02741592992743;38.4131742839287;8.96073969758919
FR;0;2021-04-25;2;;1.61215835596799;0.183267539541648;6.13722760465079;0.415704418960323
FR;0;2021-04-26;0;2.93079065267009;16.7458851781185;4.02443596993489;46.105941004689;9.56567157607626
FR;0;2021-04-26;1;;15.1560765220947;3.86202815034107;39.7809759205078;9.14102727713829
FR;0;2021-04-26;2;;1.58980865602389;0.162407819593818;6.32496508418126;0.424644298937965
FR;0;2021-04-27;0;2.93824055265146;16.3137909791992;3.92460731018456;45.1925832669734;9.34664451662404
FR;0;2021-04-27;1;;14.7537819231008;3.75772955060192;38.9510570625834;8.92945011766744
FR;0;2021-04-27;2;;1.56000905609842;0.166877759582639;6.24152620438994;0.417194398956597
FR;0;2021-04-28;0;2.9188708126999;15.8489172203619;3.81732875045286;44.2583658093098;9.24234591688489
FR;0;2021-04-28;1;;14.2933781042523;3.63406121091121;38.1151782846739;8.8191915979432
FR;0;2021-04-28;2;;1.5555391161096;0.183267539541648;6.14318752463589;0.423154318941691
FR;0;2021-04-29;0;2.85927161284896;15.3795735215357;3.62810129092612;43.382257571501;9.03821865739542
FR;0;2021-04-29;1;;13.8583039453404;3.45526361135839;37.282279466757;8.6105943984649
FR;0;2021-04-29;2;;1.5212695761953;0.172837679567733;6.09997810474395;0.427624258930512
FR;0;2021-04-30;0;2.84735177287877;14.9817488625306;3.57893195104909;42.8115952329282;8.88922065776806
FR;0;2021-04-30;1;;13.5081586462161;3.41354417146273;36.8293255478899;8.46159639883755
FR;0;2021-04-30;2;;1.47359021631455;0.165387779586365;5.98226968503834;0.427624258930512
FR;0;2021-05-01;0;2.75199305311727;14.5273049636672;3.42099407144409;41.1457975970944;8.58973467851707
FR;0;2021-05-01;1;;13.0969241672446;3.24219647189127;35.3587152915679;8.15615049960147
FR;0;2021-05-01;2;;1.43038079642262;0.178797599552827;5.78708230552651;0.433584178915606
FR;0;2021-05-02;0;2.69090387327005;14.1950394244982;3.33904517164905;41.3633346765503;8.59718457849844
FR;0;2021-05-02;1;;12.7870083280197;3.16173755209249;35.5911521709865;8.15913045959401
FR;0;2021-05-02;2;;1.40803109647851;0.177307619556554;5.77218250556377;0.438054118904427
FR;0;2021-05-03;0;2.61044495347128;13.5215684661826;3.19302713201424;42.3988707739604;8.71638297820033
FR;0;2021-05-03;1;;12.1746265495513;3.01422953246141;36.492590068732;8.27087895931453
FR;0;2021-05-03;2;;1.3469419166313;0.178797599552827;5.90628070522839;0.445504018885794
FR;0;2021-05-04;0;2.50465637373585;12.8808770677849;3.04700909237943;40.9610400775564;8.43179679891208
FR;0;2021-05-04;1;;11.5816145110344;2.86374155283778;35.1977974519703;7.98480280003001
FR;0;2021-05-04;2;;1.29926255675054;0.183267539541648;5.76324262558613;0.446993998882068
FR;0;2021-05-05;0;2.39886779400043;12.2237958894283;2.92185077269245;39.6036683009512;8.24703927937415
FR;0;2021-05-05;1;;10.9707227125622;2.74156319314335;33.9372743751229;7.79706532049954
FR;0;2021-05-05;2;;1.25307317686606;0.180287579549101;5.66639392582835;0.449973958874615
FR;0;2021-05-06;0;2.41376759396317;11.8632207303301;2.82053213294585;38.49661316372;7.97735290004864
FR;0;2021-05-06;1;;10.6637868333299;2.64173453339302;32.9777272575227;7.53333886115912
FR;0;2021-05-06;2;;1.19943389700022;0.178797599552827;5.51888590619727;0.444014038889521
FR;0;2021-05-07;0;2.38247801404142;11.1480303321188;2.65812431335203;37.2569498068204;7.7315062006635
FR;0;2021-05-07;1;;9.96647619507384;2.49124655376939;31.8423625003622;7.30537192172926
FR;0;2021-05-07;2;;1.18155413704493;0.166877759582639;5.41458730645812;0.426134278934238
FR;0;2021-05-08;0;2.33777861415322;10.7829852330318;2.57915537354953;35.6507513708375;7.4275502814237
FR;0;2021-05-08;1;;9.62229081593465;2.42419745393708;30.4417813038651;7.01780578244847
FR;0;2021-05-08;2;;1.1606944170971;0.15495791961245;5.20897006697237;0.409744498975229
FR;0;2021-05-09;0;2.32287881419048;10.4566796138478;2.43760727390354;35.6552213108263;7.36646110157648
FR;0;2021-05-09;1;;9.27661545679918;2.29754915425383;30.4164516439285;6.9596965625938
FR;0;2021-05-09;2;;1.18006415704866;0.140058119649715;5.23876966689784;0.406764538982682
FR;0;2021-05-10;0;2.26774955432836;10.1095142747161;2.37949805404888;36.459810508814;7.41712042144978
FR;0;2021-05-10;1;;8.96222967758546;2.24390987438798;31.116742242177;7.01184586246337
FR;0;2021-05-10;2;;1.14728459713064;0.135588179660894;5.34306826663699;0.405274558986408
FR;0;2021-05-11;0;2.18878061452586;9.54928179611725;2.23348001441407;34.8551020528274;7.09081480226587
FR;0;2021-05-11;1;;8.46010641884127;2.10981167472336;29.6833814857619;6.69299014326083
FR;0;2021-05-11;2;;1.08917537727597;0.123668339690705;5.17172056706553;0.397824659005041
FR;0;2021-05-12;0;2.12024153469728;9.10079781723891;2.09491187476063;33.4560108363265;6.83602822290309
FR;0;2021-05-12;1;;8.09357133975798;1.98316337504011;28.4526580088399;6.44863342387197
FR;0;2021-05-12;2;;1.00722647748093;0.111748499720517;5.00335282748661;0.387394799031126
FR;0;2021-05-13;0;1.96230365509228;8.31110841921392;1.93548401515935;31.764883540556;6.50525266373036
FR;0;2021-05-13;1;;7.38881080152058;1.84310525539039;26.9343683926371;6.13573762465452
FR;0;2021-05-13;2;;0.922297617693334;0.0923787597689607;4.83051514791888;0.369515039075843
FR;0;2021-05-14;0;1.85055515537176;7.9177537001977;1.84161527539412;31.9585809400716;6.50376268373409
FR;0;2021-05-14;1;;7.04313544238512;1.75370645561398;27.1265758121564;6.13871758464707
FR;0;2021-05-14;2;;0.87461825781258;0.08790881978014;4.83200512791516;0.365045099087022
FR;0;2021-05-15;0;1.7581763956028;7.59442804100633;1.76860625557672;30.5952492434813;6.24152620438994
FR;0;2021-05-15;1;;6.73768954314904;1.68367739578912;25.8675427153053;5.88095104529174
FR;0;2021-05-15;2;;0.856738497857297;0.0849288597875929;4.72770652817601;0.360575159098201
FR;0;2021-05-16;0;1.60321847599035;7.2636524818336;1.7298667756736;30.5058504437049;6.19384684450919
FR;0;2021-05-16;1;;6.47396308380862;1.64195795589346;25.8079435154543;5.83625164540353
FR;0;2021-05-16;2;;0.789689398024987;0.08790881978014;4.69790692825053;0.357595199105654
FR;0;2021-05-17;0;1.5212695761953;6.8583779228472;1.60321847599035;31.1212121821658;6.24152620438994
FR;0;2021-05-17;1;;6.12381778468433;1.51381967621394;26.3353964341352;5.87648110530292
FR;0;2021-05-17;2;;0.734560138162865;0.0893987997764136;4.78581574803068;0.365045099087022
FR;0;2021-05-18;0;1.47210023631828;6.57528172355522;1.58384873603879;29.8115197654414;5.9450201851315
FR;0;2021-05-18;1;;5.89734082525075;1.49742989625493;25.2492010168517;5.60083480599231
FR;0;2021-05-18;2;;0.67794089830447;0.0864188397838665;4.56231874858964;0.344185379139192
FR;0;2021-05-19;0;1.38270143654186;6.36966448406947;1.52871947617667;28.6344355683853;5.73046306566811
FR;0;2021-05-19;1;;5.7140732857091;1.45124051637045;24.2315446793969;5.39670754650283
FR;0;2021-05-19;2;;0.655591198360366;0.0774789598062251;4.40289088898837;0.333755519165277
FR;0;2021-05-20;0;1.3469419166313;6.33241498416263;1.55702909610587;27.6167792309304;5.51441596620845
FR;0;2021-05-20;1;;5.66490394583208;1.46465033633691;23.3256368416626;5.17172056706553
FR;0;2021-05-20;2;;0.667511038330555;0.0923787597689607;4.29114238926785;0.342695399142919
FR;0;2021-05-21;0;1.31714231670583;6.10742800472532;1.49295995626611;26.7630206930657;5.30730874672642
FR;0;2021-05-21;1;;5.49206626626434;1.40505113648597;22.6208763034252;4.98249310753878
FR;0;2021-05-21;2;;0.61536173846098;0.08790881978014;4.1421443896405;0.324815639187636
FR;0;2021-05-22;0;1.29926255675054;5.99567950500481;1.45571045635927;25.4905777762481;5.06742196732638
FR;0;2021-05-22;1;;5.39372758651029;1.37376155656422;21.5078612462088;4.7619760680903
FR;0;2021-05-22;2;;0.601951918494518;0.0819488997950458;3.98271653003923;0.30544589923608
FR;0;2021-05-23;0;1.296282596758;5.80645204547806;1.41548099645988;25.2700607367996;5.02272256743817
FR;0;2021-05-23;1;;5.2238698669351;1.33055213667229;21.3186337866821;4.71280672821327
FR;0;2021-05-23;2;;0.582582178542962;0.0849288597875929;3.95142695011748;0.309915839224901
FR;0;2021-05-24;0;1.24860323687724;5.36839792657364;1.33651205665738;25.4294885964009;4.99590292750525
FR;0;2021-05-24;1;;4.85733478785181;1.25903309685116;21.4661418063132;4.68598708828035
FR;0;2021-05-24;2;;0.511063138721831;0.0774789598062251;3.96334679008767;0.309915839224901
FR;0;2021-05-25;0;1.1949639570114;5.10765142722576;1.2903226767729;25.5129274761922;5.00037286749407
FR;0;2021-05-25;1;;4.57274860856356;1.2173136569555;21.5123311861977;4.68598708828035
FR;0;2021-05-25;2;;0.534902818662208;0.0730090198174044;4.00059628999451;0.314385779213721
FR;0;2021-05-26;0;1.18155413704493;4.98249310753878;1.29181265676918;24.3641528990653;4.82604520793006
FR;0;2021-05-26;1;;4.42971052892129;1.20837377697786;20.4797750487801;4.51612936870516
FR;0;2021-05-26;2;;0.552782578617491;0.0834388797913194;3.88437785028517;0.309915839224901
FR;0;2021-05-27;0;1.15026455712319;4.87670452780336;1.25754311685488;23.3956659014874;4.65022756836978
FR;0;2021-05-27;1;;4.33286182916351;1.17708419705611;19.60813675096;4.34031172914488
FR;0;2021-05-27;2;;0.543842698639849;0.0804589197987722;3.78752915052739;0.309915839224901
FR;0;2021-05-28;0;1.08321545729088;4.68002716829525;1.1949639570114;22.4420787038724;4.46993998882068
FR;0;2021-05-28;1;;4.13320450966286;1.11748499720517;18.7826878330245;4.17641392955479
FR;0;2021-05-28;2;;0.546822658632397;0.0774789598062251;3.65939087084786;0.293526059265891
FR;0;2021-05-29;0;1.04447597738777;4.53400912866044;1.15175453711946;21.3990927064809;4.26432274933493
FR;0;2021-05-29;1;;4.00506622998333;1.07129561732069;17.8991296952343;3.98867645002432
FR;0;2021-05-29;2;;0.528942898677114;0.0804589197987722;3.49996301124659;0.275646299310609
FR;0;2021-05-30;0;1.00573649748465;4.40736082897719;1.11897497720144;21.2739343867939;4.23154318941691
FR;0;2021-05-30;1;;3.8769279503038;1.04745593738031;17.78887117551;3.96483677008394
FR;0;2021-05-30;2;;0.530432878673387;0.0715190398211309;3.48506321128386;0.266706419332967
FR;0;2021-05-31;0;0.977426877555455;4.42077064894365;1.13536475716045;21.6315295858995;4.26879268932375
FR;0;2021-05-31;1;;3.8545782503597;1.05341585736541;18.0809072547796;3.99463637000941
FR;0;2021-05-31;2;;0.566192398583953;0.0819488997950458;3.55062233111989;0.274156319314335
FR;0;2021-06-01;0;0.925277577685881;4.35372154911134;1.08619541728343;20.8790896877814;4.04529568988272
FR;0;2021-06-01;1;;3.82477865043423;1.01318639746602;17.4044563364715;3.78752915052739
FR;0;2021-06-01;2;;0.528942898677114;0.0730090198174044;3.47463335130994;0.257766539355326
FR;0;2021-06-02;0;0.871638297820033;4.2151534094579;0.998286597503285;20.125159809667;3.92162735019201
FR;0;2021-06-02;1;;3.70558025073234;0.937197417656069;16.7205555181819;3.66982073082178
FR;0;2021-06-02;2;;0.509573158725558;0.061089179847216;3.40460429148508;0.251806619370232
FR;0;2021-06-03;0;0.831408837920647;3.99761633000196;0.94166735764489;19.4725485712992;3.81583877045659
FR;0;2021-06-03;1;;3.5223127111907;0.888028077779042;16.1588330595868;3.572972031064
FR;0;2021-06-03;2;;0.475303618811266;0.0536392798658482;3.3137155117124;0.24286673939259
FR;0;2021-06-04;0;0.78670943803244;3.89927765024791;0.923787597689607;18.828877212909;3.68770049077706
FR;0;2021-06-04;1;;3.43440389141056;0.862698417842391;15.6135003809506;3.4433437713882
FR;0;2021-06-04;2;;0.464873758837351;0.061089179847216;3.21537683195834;0.244356719388864
FR;0;2021-06-05;0;0.728600218177771;3.71899007069881;0.898457937752957;18.0809072547796;3.56254217109008
FR;0;2021-06-05;1;;3.24666641188009;0.834388797913194;14.9474793226164;3.31967543169749
FR;0;2021-06-05;2;;0.472323658818719;0.0640691398397631;3.1334279321633;0.24286673939259
FR;0;2021-06-06;0;0.692840698267205;3.60873155097456;0.871638297820033;17.9706487350554;3.53274257116461
FR;0;2021-06-06;1;;3.16620749208131;0.809059137976543;14.8849001627729;3.30179567174221
FR;0;2021-06-06;2;;0.442524058893247;0.0625791598434895;3.08574857228254;0.230946899422402
FR;0;2021-06-07;0;0.642181378393904;3.45526361135839;0.823958937939279;18.2209653744294;3.55211231111617
FR;0;2021-06-07;1;;3.03657923240552;0.768829678077157;15.0949873422474;3.31818545170122
FR;0;2021-06-07;2;;0.41868437895287;0.0551292598621217;3.12597803218193;0.233926859414949
FR;0;2021-06-08;0;0.61089179847216;3.29583575175712;0.78670943803244;17.5147148561957;3.3867245315298
FR;0;2021-06-08;1;;2.89205117276698;0.722640298192677;14.4647258038237;3.16173755209249
FR;0;2021-06-08;2;;0.403784578990135;0.0640691398397631;3.04998905237198;0.224986979437308
FR;0;2021-06-09;0;0.624301618438622;3.06935879232353;0.74498999813678;16.9187228576863;3.23325659191363
FR;0;2021-06-09;1;;2.69090387327005;0.679430878300743;13.9417428251317;3.01720949245396
FR;0;2021-06-09;2;;0.378454919053484;0.0655591198360366;2.97698003255457;0.216047099459666
FR;0;2021-06-10;0;0.598971958501971;2.95016039262165;0.712210438218762;16.2571717393408;3.099158392249
FR;0;2021-06-10;1;;2.57170547356816;0.651121258371546;13.3740604465515;2.88907121277443
FR;0;2021-06-10;2;;0.378454919053484;0.061089179847216;2.88311129278934;0.210087179474572
FR;0;2021-06-11;0;0.587052118531783;2.76987281307255;0.667511038330555;15.7475985806153;2.96357021258811
FR;0;2021-06-11;1;;2.40780767397807;0.61089179847216;12.9434562276284;2.76540287308373
FR;0;2021-06-11;2;;0.362065139094475;0.0566192398583953;2.80414235298684;0.198167339504384
FR;0;2021-06-12;0;0.567682378580226;2.67898403329986;0.645161338386452;15.09796730224;2.84139185289368
FR;0;2021-06-12;1;;2.33479865416067;0.600461938498245;12.4309031089103;2.65514435335948
FR;0;2021-06-12;2;;0.344185379139192;0.0446993998882068;2.66706419332967;0.186247499534195
FR;0;2021-06-13;0;0.533412838665934;2.61342491346382;0.613871758464707;15.0353881423965;2.81904215294958
FR;0;2021-06-13;1;;2.25284975436562;0.5691723585765;12.3698139290631;2.63130467341911
FR;0;2021-06-13;2;;0.360575159098201;0.0446993998882068;2.6655742133334;0.187737479530469
